FeedbackID,CustomerID,ProductID,Review,Rating,Date
FB013164,CUST019557,P0081,"Great value for money, battery life is superb",5,2023-10-18
FB013165,CUST013255,P0521,"Average performance, heats up a bit while gaming",3,2024-10-07
FB013166,CUST027501,P0040,"Poor packaging, box was damaged on arrival",2,2024-04-24
FB013167,CUST039230,P0222,"Great value for money, battery life is superb",5,2023-12-04
FB013168,CUST042696,P0100,"Battery drains too fast, not worth the price",1,2026-02-05
FB013169,CUST022557,P0495,Loved the display and performance,5,2024-02-19
FB013170,CUST013434,P0278,Super fast delivery and genuine product,5,2024-12-09
FB013171,CUST043492,P0286,Build quality and after-sales support are great,4,2024-06-30
FB013172,CUST039879,P0586,Loved the display and performance,5,2025-09-24
FB013173,CUST049418,P0390,Build quality and after-sales support are great,5,2026-02-12
FB013174,CUST029844,P0435,"Battery drains too fast, not worth the price",2,2023-08-02
FB013175,CUST005614,P0533,Build quality and after-sales support are great,5,2024-10-04
FB013176,CUST029904,P0188,"Average performance, heats up a bit while gaming",3,2026-06-05
FB013177,CUST042769,P0277,Loved the display and performance,5,2024-11-14
FB013178,CUST005841,P0342,Super fast delivery and genuine product,4,2025-05-06
FB013179,CUST028682,P0155,"Received a scratched unit, very disappointed",2,2024-09-05
FB013180,CUST019928,P0061,"Excellent phone, camera quality is amazing",5,2025-04-15
FB013181,CUST043334,P0302,"Average performance, heats up a bit while gaming",3,2025-03-17
FB013182,CUST008564,P0357,"Excellent phone, camera quality is amazing",4,2023-09-04
FB013183,CUST001911,P0471,"Poor packaging, box was damaged on arrival",2,2025-03-03
FB013184,CUST017675,P0089,"Average performance, heats up a bit while gaming",3,2023-11-04
FB013185,CUST048957,P0014,Super fast delivery and genuine product,5,2024-07-15
FB013186,CUST010986,P0216,Loved the display and performance,5,2025-11-14
FB013187,CUST015270,P0403,Loved the display and performance,4,2023-10-23
FB013188,CUST040263,P0499,Warranty claim process was very slow,1,2025-11-13
FB013189,CUST018519,P0278,Loved the display and performance,4,2024-10-12
FB013190,CUST007312,P0180,"Excellent phone, camera quality is amazing",4,2024-04-03
FB013191,CUST005241,P0261,"Excellent phone, camera quality is amazing",5,2025-03-19
FB013192,CUST001050,P0277,Build quality and after-sales support are great,5,2024-03-13
FB013193,CUST037616,P0096,"Battery drains too fast, not worth the price",1,2023-12-23
FB013194,CUST029342,P0543,Build quality and after-sales support are great,4,2025-01-08
FB013195,CUST037648,P0529,Loved the display and performance,5,2023-08-30
FB013196,CUST027433,P0105,"Phone hung frequently, had to get it exchanged",2,2025-12-29
FB013197,CUST036389,P0598,"Very happy with the purchase, smooth experience",4,2024-02-21
FB013198,CUST037641,P0163,"Phone is okay, expected slightly better battery",3,2024-08-08
FB013199,CUST022816,P0276,"Great value for money, battery life is superb",5,2026-05-13
FB013200,CUST026185,P0089,"Very happy with the purchase, smooth experience",5,2025-09-25
FB013201,CUST041702,P0511,Build quality and after-sales support are great,4,2026-07-02
FB013202,CUST029462,P0004,"It's fine, delivery took a couple of extra days",3,2024-11-28
FB013203,CUST009665,P0280,"Phone hung frequently, had to get it exchanged",1,2024-09-10
FB013204,CUST020866,P0156,Warranty claim process was very slow,2,2025-11-13
FB013205,CUST034118,P0508,"Very happy with the purchase, smooth experience",5,2023-12-21
FB013206,CUST031837,P0329,"Poor packaging, box was damaged on arrival",1,2024-07-17
FB013207,CUST045913,P0568,Super fast delivery and genuine product,4,2024-01-06
FB013208,CUST019609,P0599,"Very happy with the purchase, smooth experience",5,2025-12-30
FB013209,CUST034943,P0081,Super fast delivery and genuine product,4,2024-11-13
FB013210,CUST024091,P0346,"Excellent phone, camera quality is amazing",5,2025-04-13
FB013211,CUST015638,P0488,"Very happy with the purchase, smooth experience",4,2026-02-03
FB013212,CUST038449,P0461,"Battery drains too fast, not worth the price",2,2024-11-30
FB013213,CUST018568,P0251,"Very happy with the purchase, smooth experience",4,2025-12-06
FB013214,CUST039616,P0083,"Phone is okay, expected slightly better battery",3,2025-12-08
FB013215,CUST018580,P0186,"Excellent phone, camera quality is amazing",4,2024-09-17
FB013216,CUST034604,P0058,Super fast delivery and genuine product,5,2025-09-03
FB013217,CUST010110,P0589,"It's fine, delivery took a couple of extra days",3,2023-07-18
FB013218,CUST037715,P0289,"It's fine, delivery took a couple of extra days",3,2026-05-02
FB013219,CUST020944,P0328,Build quality and after-sales support are great,5,2024-07-01
FB013220,CUST039452,P0361,"Average performance, heats up a bit while gaming",3,2023-07-14
FB013221,CUST004071,P0422,Loved the display and performance,5,2024-05-04
FB013222,CUST027048,P0086,"Phone is okay, expected slightly better battery",3,2026-06-05
FB013223,CUST031232,P0291,"Great value for money, battery life is superb",5,2023-11-09
FB013224,CUST000221,P0190,Warranty claim process was very slow,2,2024-05-30
FB013225,CUST034754,P0085,"Poor packaging, box was damaged on arrival",1,2025-01-22
FB013226,CUST048750,P0462,"It's fine, delivery took a couple of extra days",3,2025-10-08
FB013227,CUST006970,P0225,Super fast delivery and genuine product,5,2023-10-30
FB013228,CUST030333,P0288,Loved the display and performance,5,2026-05-25
FB013229,CUST043941,P0351,"Great value for money, battery life is superb",5,2025-02-03
FB013230,CUST026638,P0172,"Very happy with the purchase, smooth experience",5,2026-02-20
FB013231,CUST015454,P0390,Loved the display and performance,4,2025-02-05
FB013232,CUST034314,P0556,"Excellent phone, camera quality is amazing",4,2025-06-12
FB013233,CUST029378,P0144,Loved the display and performance,4,2025-09-14
FB013234,CUST045464,P0543,"Battery drains too fast, not worth the price",2,2023-07-04
FB013235,CUST015309,P0375,"It's fine, delivery took a couple of extra days",3,2025-08-30
FB013236,CUST042306,P0455,"Great value for money, battery life is superb",4,2025-10-16
FB013237,CUST004032,P0280,"It's fine, delivery took a couple of extra days",3,2025-10-24
FB013238,CUST002683,P0176,Build quality and after-sales support are great,5,2025-12-25
FB013239,CUST026787,P0025,"Average performance, heats up a bit while gaming",3,2024-01-21
FB013240,CUST017442,P0564,"Battery drains too fast, not worth the price",2,2026-03-26
FB013241,CUST032021,P0338,Super fast delivery and genuine product,5,2026-01-10
FB013242,CUST042092,P0315,Build quality and after-sales support are great,5,2025-05-23
FB013243,CUST004753,P0174,"Received a scratched unit, very disappointed",2,2024-01-09
FB013244,CUST002935,P0120,Warranty claim process was very slow,2,2024-09-02
FB013245,CUST044551,P0108,"Received a scratched unit, very disappointed",2,2024-01-04
FB013246,CUST004724,P0030,"Great value for money, battery life is superb",4,2025-03-22
FB013247,CUST041822,P0007,"Average performance, heats up a bit while gaming",3,2025-10-03
FB013248,CUST004827,P0587,Build quality and after-sales support are great,4,2024-06-08
FB013249,CUST017630,P0303,Build quality and after-sales support are great,5,2025-12-23
FB013250,CUST034610,P0341,Build quality and after-sales support are great,5,2026-05-12
FB013251,CUST047518,P0380,Super fast delivery and genuine product,5,2023-07-17
FB013252,CUST038342,P0431,Loved the display and performance,5,2025-06-19
FB013253,CUST025077,P0053,"Poor packaging, box was damaged on arrival",2,2024-09-01
FB013254,CUST004137,P0352,Loved the display and performance,5,2024-03-17
FB013255,CUST042658,P0098,"Phone is okay, expected slightly better battery",3,2024-01-28
FB013256,CUST022266,P0259,Build quality and after-sales support are great,5,2024-05-11
FB013257,CUST044396,P0080,Loved the display and performance,5,2023-10-29
FB013258,CUST011967,P0488,Loved the display and performance,4,2025-07-12
FB013259,CUST001823,P0414,"It's fine, delivery took a couple of extra days",3,2024-10-18
FB013260,CUST031560,P0300,"Poor packaging, box was damaged on arrival",1,2025-09-11
FB013261,CUST004011,P0402,"Excellent phone, camera quality is amazing",4,2023-07-12
FB013262,CUST000226,P0429,"It's fine, delivery took a couple of extra days",3,2023-12-04
FB013263,CUST011565,P0160,"Average performance, heats up a bit while gaming",3,2025-09-03
FB013264,CUST049521,P0275,"Very happy with the purchase, smooth experience",4,2023-12-12
FB013265,CUST013039,P0061,"Very happy with the purchase, smooth experience",5,2024-09-20
FB013266,CUST011377,P0346,"Excellent phone, camera quality is amazing",5,2025-09-27
FB013267,CUST026631,P0134,"Phone hung frequently, had to get it exchanged",2,2024-01-21
FB013268,CUST034716,P0005,"Poor packaging, box was damaged on arrival",1,2025-10-27
FB013269,CUST036035,P0599,"Great value for money, battery life is superb",5,2025-10-02
FB013270,CUST045067,P0032,"Phone is okay, expected slightly better battery",3,2024-03-12
FB013271,CUST002955,P0059,"Great value for money, battery life is superb",4,2023-08-04
FB013272,CUST004729,P0282,Build quality and after-sales support are great,4,2025-09-18
FB013273,CUST000189,P0405,"Very happy with the purchase, smooth experience",4,2024-01-19
FB013274,CUST010604,P0416,"Phone is okay, expected slightly better battery",3,2024-06-07
FB013275,CUST034746,P0159,"Received a scratched unit, very disappointed",2,2024-12-15
FB013276,CUST031669,P0293,Build quality and after-sales support are great,4,2026-07-04
FB013277,CUST041907,P0234,"Excellent phone, camera quality is amazing",5,2025-08-17
FB013278,CUST015717,P0535,"Excellent phone, camera quality is amazing",4,2023-12-15
FB013279,CUST048351,P0585,Loved the display and performance,5,2025-03-11
FB013280,CUST006755,P0478,"Very happy with the purchase, smooth experience",5,2026-04-13
FB013281,CUST014171,P0593,"It's fine, delivery took a couple of extra days",3,2026-02-14
FB013282,CUST018308,P0459,Super fast delivery and genuine product,4,2026-04-04
FB013283,CUST030196,P0337,"Great value for money, battery life is superb",5,2024-02-17
FB013284,CUST000568,P0093,Warranty claim process was very slow,1,2025-12-14
FB013285,CUST020979,P0340,"Average performance, heats up a bit while gaming",3,2024-12-03
FB013286,CUST016561,P0256,Super fast delivery and genuine product,4,2025-04-01
FB013287,CUST012730,P0264,Loved the display and performance,4,2026-07-05
FB013288,CUST047905,P0167,"Phone hung frequently, had to get it exchanged",2,2025-05-10
FB013289,CUST009216,P0446,"Poor packaging, box was damaged on arrival",2,2026-02-24
FB013290,CUST008650,P0421,"Battery drains too fast, not worth the price",1,2023-07-25
FB013291,CUST025947,P0411,"It's fine, delivery took a couple of extra days",3,2025-03-26
FB013292,CUST015205,P0279,Super fast delivery and genuine product,4,2023-07-13
FB013293,CUST027070,P0550,"Phone hung frequently, had to get it exchanged",2,2024-07-31
FB013294,CUST018431,P0529,Super fast delivery and genuine product,5,2025-09-24
FB013295,CUST019223,P0115,"Very happy with the purchase, smooth experience",5,2025-09-15
FB013296,CUST037609,P0289,Super fast delivery and genuine product,5,2025-03-26
FB013297,CUST016606,P0412,"Very happy with the purchase, smooth experience",4,2024-01-02
FB013298,CUST006842,P0285,"Excellent phone, camera quality is amazing",5,2024-12-21
FB013299,CUST012734,P0599,Loved the display and performance,4,2025-01-01
FB013300,CUST047686,P0087,"Great value for money, battery life is superb",4,2025-06-08
FB013301,CUST021178,P0475,Build quality and after-sales support are great,5,2026-03-05
FB013302,CUST006446,P0351,Loved the display and performance,5,2024-12-21
FB013303,CUST031530,P0449,Warranty claim process was very slow,2,2025-02-06
FB013304,CUST032134,P0177,"Great value for money, battery life is superb",5,2024-09-23
FB013305,CUST014665,P0155,Super fast delivery and genuine product,5,2025-01-27
FB013306,CUST047024,P0022,Super fast delivery and genuine product,5,2025-12-30
FB013307,CUST015303,P0340,"Excellent phone, camera quality is amazing",5,2025-11-15
FB013308,CUST043563,P0159,Build quality and after-sales support are great,5,2025-04-11
FB013309,CUST036306,P0218,Build quality and after-sales support are great,4,2026-04-03
FB013310,CUST033969,P0584,"It's fine, delivery took a couple of extra days",3,2024-03-09
FB013311,CUST017471,P0503,"Received a scratched unit, very disappointed",1,2023-07-11
FB013312,CUST028581,P0295,Super fast delivery and genuine product,5,2024-09-18
FB013313,CUST045612,P0165,Super fast delivery and genuine product,4,2026-06-13
FB013314,CUST048626,P0090,"Phone hung frequently, had to get it exchanged",2,2025-01-02
FB013315,CUST034261,P0596,Build quality and after-sales support are great,4,2025-05-31
FB013316,CUST024992,P0540,"Excellent phone, camera quality is amazing",4,2025-07-04
FB013317,CUST008669,P0160,"It's fine, delivery took a couple of extra days",3,2025-09-09
FB013318,CUST040449,P0164,Loved the display and performance,5,2025-12-14
FB013319,CUST025436,P0493,"Received a scratched unit, very disappointed",1,2024-08-27
FB013320,CUST000108,P0033,"Battery drains too fast, not worth the price",1,2026-05-13
FB013321,CUST002012,P0194,Warranty claim process was very slow,2,2025-10-26
FB013322,CUST022923,P0069,Loved the display and performance,5,2023-11-02
FB013323,CUST016742,P0277,"Great value for money, battery life is superb",4,2025-12-07
FB013324,CUST031115,P0188,"Phone is okay, expected slightly better battery",3,2023-09-30
FB013325,CUST039382,P0140,Super fast delivery and genuine product,5,2024-01-30
FB013326,CUST004306,P0065,Loved the display and performance,4,2026-04-25
FB013327,CUST024865,P0346,Loved the display and performance,4,2025-09-01
FB013328,CUST029270,P0383,"Poor packaging, box was damaged on arrival",2,2025-04-11
FB013329,CUST010426,P0549,Super fast delivery and genuine product,4,2024-05-25
FB013330,CUST025961,P0211,"Very happy with the purchase, smooth experience",4,2026-04-09
FB013331,CUST035852,P0312,"Phone is okay, expected slightly better battery",3,2024-09-09
FB013332,CUST026741,P0001,"Very happy with the purchase, smooth experience",4,2025-09-29
FB013333,CUST008223,P0497,"Received a scratched unit, very disappointed",1,2024-04-07
FB013334,CUST036967,P0293,Build quality and after-sales support are great,4,2023-09-26
